CHKEY,CHtxtgrpKEY
8136497,15684082
8136498,15239568
8136498,15387740
8136498,15535912
8136499,15684083
8136500,15239569
8136501,15387741
8136501,15535913
8136501,15684084
8136502,15239570
8136502,15387742
8136502,15535914
8136503,15239571
8136503,15387743
8136503,15684085
8136504,15535915
8136504,15684086
8136505,15239572
8136505,15387744
8136506,15239573
8136506,15535916
8136506,15684087
8136507,15239574
8136507,15239575
8136507,15387745
8136507,15387746
8136507,15535917
8136507,15535918
8136507,15684088
8136507,15684089
8136508,15387747
8136508,15535919
8136508,15684090
8136509,15239576
8136510,15387748
8136511,15239577
8136511,15535920
8136511,15684091
8136512,15387749
8136513,15535921
8136513,15684092
8136514,15239578
8136514,15387750
8136514,15535922
8136515,15239579
8136515,15684093
8136516,15387751
8136517,15239580
8136517,15387752
8136517,15535923
8136517,15535924
8136517,15684094
8136517,15684095
8136518,15239581
8136518,15387753
8136518,15535925
8136519,15239582
8136519,15684096
8136520,15239583
8136520,15239584
8136520,15387754
8136520,15387755
8136520,15535926
8136520,15535927
8136520,15684097
8136520,15684098
8136521,15387756
8136522,15535928
8136522,15684099
8136523,15239585
8136523,15387757
8136523,15535929
8136524,15684100
8136525,15239586
8136526,15387758
8136527,15535930
8136528,15239587
8136528,15684101
8136529,15387759
8136530,15535931
8136531,15239588
8136531,15387760
8136531,15684102
8136532,15239589
8136532,15535932
8136532,15684103
8136533,15387761
8136533,15535933
8136533,15684104
8136534,15239590
8136535,15387762
8136536,15535934
8136537,15684105
8136538,15239591
8136539,15387763
8136539,15535935
8136539,15684106
8136540,15239592
8136541,15387764
8136542,15535936
8136543,15684107
8136544,15239593
8136545,15387765
8136545,15535937
8136546,15684108
8136547,15239594
8136548,15387766
8136549,15535938
8136550,15239595
8136550,15684109
8136551,15535939
8136551,15684110
8136551,15387767
8136552,15239596
8136552,15387768
8136552,15535940
8136553,15239597
8136553,15387769
8136553,15684111
8136554,15535941
8136554,15684112
8136555,15239598
8136556,15387770
8136556,15535942
8136557,15684113
8136558,15239599
8136559,15387771
8136560,15535943
8136561,15239600
8136561,15684114
8136571,15239603
8136572,15387775
8136575,15535948
8136575,15684119
8136576,15239605
8136576,15387777
8136576,15535949
8136577,15684120
8136578,15239606
8136578,15387778
8136579,15535950
8136579,15684121
8136580,15239607
8136581,15387779
8136581,15535951
8136582,15239608
8136582,15684122
8136583,15387780
8136583,15535952
8136583,15684123
8136584,15239609
8136584,15387781
8136585,15535953
8136586,15684124
8136587,15239610
8136587,15387782
8136588,15535954
8136589,15239611
8136589,15387783
8136589,15684125
8136590,15239612
8136590,15535955
8136590,15684126
8136591,15387784
8136592,15535956
8136593,15684127
8136594,15239613
8136595,15387785
8136596,15535957
8136597,15684128
8136600,15684129
8136601,15239615
8136602,15387787
8136603,15535959
8136604,15239616
8136604,15684130
8136605,15387788
8136605,15535960
8136606,15239617
8136606,15387789
8136606,15684131
8136607,15239618
8136607,15535961
8136607,15684132
8136608,15387790
8136608,15535962
8136609,15239619
8136609,15684133
8136610,15387791
8136611,15535963
8136612,15684134
8136613,15239620
8136614,15387792
8136615,15535964
8136617,15239621
8136617,15387793
8136617,15535965
8136619,15387794
8136620,15535966
8136621,15239623
8136621,15387795
8136621,15684137
8136622,15239624
8136622,15535967
8136622,15684138
8136628,15535970
8136629,15239627
8136629,15684141
8136630,15387799
8136631,15239628
8136631,15535971
8136631,15684142
8136632,15387800
8136632,15535972
8136632,15684143
8136633,15239629
8136633,15387801
8136634,15535973
8136636,15387802
8136636,15535974
8136637,15684145
8136639,15387803
8136640,15535975
8136641,15684146
8136642,15239632
8136642,15387804
8136642,15535976
8136643,15239633
8136643,15387805
8136643,15684147
8136644,15239634
8136644,15535977
8136644,15684148
8136645,15387806
8136646,15535978
8136647,15239635
8136647,15684149
8136648,15387807
8136649,15535979
8136650,15239636
8136650,15684150
8136651,15387808
8136651,15535980
8136652,15239637
8136652,15684151
8136653,15387809
8136654,15535981
8136654,15684152
8136655,15239638
8136657,15535982
8136658,15684153
8136659,15239639
8136661,15684154
8136663,15387812
8136663,15535984
8136666,15239642
8136666,15387814
8136666,15684156
8136667,15535986
8136667,15684157
8136668,15239643
8136670,15535987
8136672,15387816
8136673,15535988
8136673,15684159
8136674,15239645
8136674,15387817
8136674,15535989
8136675,15684160
8136676,15239646
8136676,15387818
8136677,15535990
8136677,15684161
8136678,15239647
8136679,15387819
8136679,15535991
8136679,15684162
8136680,15239648
8136680,15387820
8136681,15535992
8136682,15239649
8136682,15684163
8136683,15387821
8136684,15535993
8136685,15684164
8136686,15239650
8136687,15387822
8136688,15535994
8136689,15684165
8136690,15239651
8136690,15387823
8136691,15535995
8136692,15684166
8136693,15239652
8136694,15387824
8136694,15535996
8136694,15684167
8136695,15239653
8136695,15387825
8136696,15535997
8136697,15684168
8136698,15239654
8136699,15387826
8136699,15535998
8136700,15684169
8136701,15239655
8136701,15387827
8136702,15239656
8136702,15535999
8136702,15684170
8136703,15387828
8136703,15536000
8136704,15239657
8136704,15684171
8136705,15387829
8136706,15536001
8136707,15239658
8136707,15387830
8136707,15684172
8136708,15239659
8136708,15536002
8136708,15684173
8136709,15387831
8136709,15536003
8136709,15684174
8136710,15239660
8136710,15387832
8136710,15536004
8136711,15684175
8136712,15239661
8136713,15387833
8136714,15239662
8136714,15536005
8136714,15684176
8136715,15387834
8136716,15536006
8136717,15684177
8136718,15239663
8136719,15387835
8136719,15536007
8136719,15684178
8136720,15239664
8136721,15387836
8136722,15536008
8136723,15684179
8136724,15239665
8136724,15387837
8136725,15239666
8136725,15536009
8136725,15684180
8136726,15387838
8136727,15536010
8136727,15684181
8136728,15239667
8136728,15387839
8136729,15536011
8136730,15684182
8136731,15239668
8136732,15387840
8136733,15536012
8136734,15684183
8136735,15239669
8136736,15387841
8136736,15536013
8136736,15684184
8136737,15239670
8136737,15387842
8136737,15536014
8136738,15684185
8136739,15239671
8136739,15387843
8136739,15536015
8136740,15684186
8136741,15239672
8136742,15387844
8136743,15536016
8136744,15239673
8136744,15387845
8136744,15684187
8136745,15536017
8136746,15684188
8136747,15239674
8136747,15387846
8136748,15536018
8136749,15684189
8136750,15239675
8136751,15387847
8136752,15536019
8136753,15684190
8136754,15239676
8136755,15387848
8136756,15536020
8136757,15684191
8136758,15239677
8136758,15387849
8136759,15536021
8136760,15684192
8136761,15239678
8136761,15387850
8136762,15536022
8136762,15684193
8136763,15239679
8136764,15387851
8136764,15536023
8136765,15684194
8136766,15239680
8136767,15387852
8136767,15536024
8136768,15239681
8136768,15684195
8136769,15387853
8136769,15536025
8136770,15684196
8136771,15239682
8136771,15387854
8136772,15536026
8136773,15684197
8136774,15239683
8136775,15387855
8136776,15536027
8136777,15684198
8136778,15239684
8136779,15387856
8136781,15239685
8136781,15684199
8136782,15387857
8136783,15536029
8136784,15239686
8136784,15684200
8136785,15387858
8136786,15536030
8136786,15684201
8136787,15239687
8136787,15387859
8136788,15239688
8136788,15387860
8136788,15536031
8136788,15684202
8136789,15536032
8136789,15684203
8136790,15239689
8136791,15387861
8136791,15536033
8136791,15684204
8136792,15239690
8136792,15387862
8136793,15536034
8136793,15684205
8136794,15239691
8136794,15387863
8136794,15536035
8136795,15239692
8136795,15387864
8136795,15684206
8136796,15536036
8136797,15239693
8136797,15387865
8136797,15684207
8136798,15239694
8136798,15536037
8136798,15684208
8136799,15387866
8136799,15536038
8136800,15684209
8136801,15239695
8136802,15387867
8136802,15536039
8136802,15684210
8136803,15239696
8136803,15387868
8136803,15536040
8136804,15239697
8136804,15387869
8136804,15684211
8136805,15239698
8136805,15536041
8136805,15684212
8136806,15387870
8136806,15536042
8136806,15684213
8136807,15239699
8136808,15387871
8136809,15536043
8136809,15684214
8136810,15239700
8136810,15387872
8136810,15536044
8136811,15239701
8136811,15684215
8136812,15387873
8136813,15536045
8136813,15684216
8136814,15239702
8136814,15387874
8136815,15536046
8136816,15684217
8136817,15239703
8136817,15387875
8136817,15536047
8136818,15239704
8136818,15387876
8136818,15684218
8136819,15536048
8136819,15684219
8136820,15239705
8136820,15387877
8136820,15536049
8136821,15239706
8136821,15387878
8136821,15684220
8136822,15239707
8136822,15536050
8136822,15684221
8136823,15387879
8136823,15536051
8136823,15684222
8136824,15239708
8136824,15387880
8136824,15536052
8136825,15684223
8136826,15239709
8136828,15239710
8136828,15536053
8136828,15684224
8136829,15387882
8136830,15239711
8136830,15536054
8136830,15684225
8136831,15387883
8136831,15536055
8136832,15684226
8136833,15239712
8136833,15387884
8136833,15536056
8136834,15239713
8136834,15387885
8136834,15684227
8136835,15239714
8136835,15536057
8136835,15684228
8136836,15387886
8136836,15536058
8136837,15239715
8136837,15387887
8136837,15684229
8136838,15239716
8136838,15536059
8136838,15684230
8136839,15387888
8136839,15536060
8136839,15684231
8136840,15239717
8136841,15387889
8136842,15536061
8136843,15684232
8136844,15239718
8136845,15387890
8136846,15239719
8136846,15536062
8136846,15684233
8136847,15387891
8136847,15536063
8136847,15684234
8136848,15239720
8136848,15387892
8136848,15536064
8136849,15684235
8136850,15239721
8136850,15387893
8136850,15536065
8136851,15684236
8136852,15239722
8136852,15387894
8136852,15536066
8136853,15684237
8136854,15239723
8136855,15387895
8136856,15536067
8136857,15684238
8136858,15239724
8136858,15387896
8136858,15536068
8136859,15684239
8136860,15239725
8136861,15387897
8136861,15536069
8136862,15239726
8136862,15684240
8136863,15387898
8136864,15536070
8136865,15684241
8136866,15239727
8136867,15387899
8136868,15536071
8136869,15239728
8136869,15387900
8136869,15684242
8136870,15536072
8136871,15684243
8136872,15239729
8136872,15387901
8136872,15536073
8136873,15239730
8136873,15684244
8136874,15387902
8136875,15239731
8136875,15536074
8136875,15684245
8136876,15387903
8136876,15536075
8136876,15684246
8136877,15239732
8136877,15387904
8136877,15536076
8136878,15239733
8136878,15684247
8136879,15387905
8136880,15536077
8136881,15684248
8136882,15239734
8136883,15387906
8136914,15387921
8136915,15536093
8136916,15684264
8136917,15239750
8136918,15387922
8136918,15536094
8136918,15684265
8136919,15239751
8136919,15387923
8136919,15536095
8136920,15239752
8136920,15684266
8136921,15387924
8136921,15536096
8136921,15684267
8136922,15239753
8136923,15387925
8136924,15536097
8136925,15684268
8136926,15239754
8136927,15387926
8136927,15536098
8136927,15684269
8136928,15239755
8136928,15387927
8136928,15536099
8136929,15239756
8136929,15387928
8136929,15684270
8136930,15536100
8136931,15239757
8136931,15387929
8136931,15684271
8136932,15536101
8136933,15239758
8136933,15387930
8136933,15684272
8136934,15239759
8136934,15536102
8136934,15684273
8136935,15387931
8136936,15536103
8136937,15239760
8136937,15684274
8136938,15387932
8136939,15536104
8136940,15684275
8136941,15239761
8136941,15387933
8136941,15536105
8136942,15239762
8136942,15684276
8136943,15387934
8136944,15536106
8136945,15684277
8136946,15239763
8136947,15387935
8136948,15536107
8136948,15684278
8136949,15239764
8136950,15387936
8136950,15536108
8137049,15536149
8140668,15241333
8140669,15389505
8140670,15537677
8140671,15685848
8140672,15241334
8140673,15389506
8140674,15241335
8140674,15537678
8140674,15685849
8140675,15389507
8140675,15537679
8140676,15685850
8140677,15241336
8140678,15389508
8140679,15537680
8140680,15685851
8140681,15241337
8140682,15389509
8140682,15537681
8140682,15685852
8140683,15241338
8140684,15389510
8140685,15537682
8140686,15685853
8140687,15241339
8140687,15389511
8140688,15537683
8140688,15685854
8140689,15241340
8140689,15389512
8140690,15537684
8140691,15685855
8140692,15241341
8140693,15389513
8140693,15537685
8140693,15685856
8140694,15241342
8140695,15389514
8140696,15537686
8140697,15685857
8140698,15241343
8140699,15389515
8140699,15537687
8140700,15241344
8140700,15389516
8140700,15685858
8140701,15241345
8140701,15537688
8140701,15685859
8140702,15389517
8140703,15537689
8140704,15685860
8140705,15241346
8140706,15389518
8140707,15537690
8140708,15685861
8140709,15241347
8140709,15389519
8140709,15537691
8140710,15241348
8140710,15389520
8140710,15685862
8140711,15537692
8140712,15685863
8140713,15241349
8140714,15389521
8140715,15537693
8140715,15685864
8140716,15241350
8140717,15389522
8140718,15537694
8140719,15685865
8140720,15241351
8140721,15389523
8140722,15537695
8140722,15685866
8140723,15241352
8140723,15389524
8140723,15537696
8140724,15685867
8140725,15241353
8140726,15389525
8140727,15241354
8140727,15537697
8140727,15685868
8140728,15389526
8140729,15537698
8140730,15241355
8140730,15389527
8140730,15685869
8140731,15537699
8140732,15685870
8140733,15241356
8140734,15389528
8140735,15537700
8140736,15685871
8140737,15241357
8140738,15389529
8140739,15537701
8140740,15685872
8140741,15241358
8140742,15389530
8140742,15537702
8140743,15241359
8140743,15685873
8140744,15389531
8140744,15537703
8140745,15241360
8140745,15685874
8140746,15389532
8140747,15537704
8140747,15685875
8140748,15241361
8140748,15389533
8140748,15537705
8140749,15241362
8140749,15685876
8140750,15389534
8140751,15537706
8140752,15241363
8140752,15389535
8140752,15685877
8140753,15241364
8140753,15537707
8140753,15685878
8140754,15389536
8140754,15537708
8140754,15685879
8140755,15241365
8140755,15389537
8140756,15241366
8140756,15537709
8140756,15685880
8140757,15389538
8140758,15537710
8140759,15685881
8140760,15241367
8140761,15389539
8140761,15537711
8140761,15685882
8140762,15241368
8140763,15389540
8140764,15537712
8140765,15685883
8140766,15241369
8140767,15389541
8140768,15537713
8140768,15685884
8140769,15241370
8140769,15389542
8140769,15537714
8140770,15685885
8140771,15241371
8140772,15389543
8140773,15537715
8140773,15685886
8140774,15241372
8140774,15389544
8140775,15537716
8140775,15685887
8140776,15241373
8140777,15389545
8140778,15537717
8140779,15241374
8140779,15685888
8140780,15389546
8140780,15537718
8140781,15685889
8140782,15241375
8140782,15389547
8140783,15537719
8140783,15685890
8140784,15241376
8140785,15389548
8140786,15537720
8140787,15685891
8140788,15241377
8140789,15389549
8140790,15241378
8140790,15537721
8140790,15685892
8140791,15389550
8140791,15537722
8140792,15241379
8140792,15389551
8140792,15685893
8140793,15537723
8140794,15685894
8140795,15241380
8140796,15389552
8140797,15537724
8140798,15685895
8140799,15241381
8140800,15389553
8140801,15241382
8140801,15537725
8140801,15685896
8140802,15389554
8140803,15537726
8140804,15685897
8140805,15241383
8140806,15389555
8140806,15537727
8140807,15241384
8140807,15389556
8140807,15685898
8140808,15241385
8140808,15537728
8140808,15685899
8140809,15389557
8140810,15537729
8140811,15685900
8140812,15241386
8140813,15389558
8140813,15537730
8140813,15685901
8140814,15241387
